Date,Location,Designation,Filename,Frame,Time (mins),Period time (mins),Length (mm),Precision (mm),RMS (mm),Range (mm),Direction (deg),Horz. Dir. (deg),Vert. Dir. (deg),Mid X (mm),Mid Y (mm),Mid Z (mm),OpCode,TapeReader,Depth,Comment,Family,Genus,Species,Common_name,Code,Number,Stage,Activity,Comment,
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_1.MP4,4450,2.4747,1.3046,259.244,9.389,10.69,2138.563,7.883,53.817,5.984,271.005,112.199,-2118.353,3.04,KR,41.3,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,SMYS 13
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_1.MP4,4460,2.4803,1.3102,308.523,3.696,6.931,1540.394,23.812,49.012,1.247,613.089,-104.349,-1409.271,3.04,KR,41.3,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,SMYS 1
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_1.MP4,4460,2.4803,1.3102,225.529,2.428,8.494,1675.422,19.559,10.868,7.218,525.483,-196.143,-1578.745,3.04,KR,41.3,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,SMYS 2
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_1.MP4,4460,2.4803,1.3102,248.456,3.133,8.337,1401.497,9.697,36.72,4.116,205.106,-116.879,-1381.471,3.04,KR,41.3,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,SMYS 3
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_1.MP4,4460,2.4803,1.3102,233.055,4.701,10.707,1689.113,10.656,40.243,5.896,91.714,-298.555,-1659.987,3.04,KR,41.3,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,SMYS 4
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_1.MP4,4460,2.4803,1.3102,274.067,3.074,9.645,2052.018,28.085,7.949,12.029,-951.728,-165.653,-1810.401,3.04,KR,41.3,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,SMYS 8
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_1.MP4,4470,2.4858,1.3158,265.588,2.61,8.561,1597.759,12.732,23.069,24.984,-345.02,-70.41,-1558.473,3.04,KR,41.3,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,SMYS 5
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_1.MP4,4470,2.4858,1.3158,258.524,2.936,6.356,1835.92,19.548,17.959,20.567,-596.465,146.924,-1730.1,3.04,KR,41.3,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,SMYS 7
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_1.MP4,4481,2.4919,1.3219,286.955,5.705,11.322,2853.912,21.365,7.291,7.647,882.407,549.895,-2657.778,3.04,KR,41.3,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,SMYS 18
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_1.MP4,4488,2.4958,1.3258,275.545,8.018,13.094,3051.602,24.729,21.333,9.143,-1234.046,-326.796,-2771.752,3.04,KR,41.3,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,SMYS 26
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_1.MP4,4489,2.4964,1.3263,282.053,5.761,11.278,2075.756,32.419,72.027,3.894,991.495,505.301,-1752.248,3.04,KR,41.3,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,SMYS 39
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_1.MP4,4492,2.4981,1.328,270.575,14.3,15.518,3180.335,20.483,52.588,23.367,-1112.773,15.242,-2979.268,3.04,KR,41.3,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,SMYS 10
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_1.MP4,4498,2.5014,1.3313,284.55,7.107,10.093,2397.783,29.616,48.243,3.974,1128.517,361.342,-2084.525,3.04,KR,41.3,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,SMYS 11
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_1.MP4,4506,2.5058,1.3358,285.147,20.419,15.274,3777.931,19.261,46.612,14.033,-1207.812,307.031,-3566.467,3.04,KR,41.3,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,SMYS 24
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_1.MP4,4508,2.5069,1.3369,275.35,8.895,8.6,2619.213,30.621,70.477,19.522,1317.689,208.679,-2253.98,3.04,KR,41.3,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,SMYS 20
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_1.MP4,4520,2.5136,1.3436,269.764,7.602,11.358,2768.406,22.941,29.612,19.046,-1076.336,76.598,-2549.452,3.04,KR,41.3,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,SMYS 9
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_1.MP4,4521,2.5142,1.3441,283.717,11.343,16.929,4057.73,24.568,4.94,14.14,-1687.051,-14.188,-3690.37,3.04,KR,41.3,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,SMYS 25
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_1.MP4,4531,2.5197,1.3497,353.416,12.766,18.057,3936.348,18.046,17.33,8.924,-1171.387,-338.935,-3742.702,3.04,KR,41.3,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,SMYS 34
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_1.MP4,4540,2.5247,1.3547,255.983,2.898,11.535,2272.676,14.825,0.668,24.343,453.033,-364.58,-2197.021,3.04,KR,41.3,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,SMYS 21
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_1.MP4,4561,2.5364,1.3664,146.361,5.965,36.907,2296.283,22.75,38.053,21.504,-886.725,47.808,-2117.628,3.04,KR,41.3,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,SMYS 28
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_1.MP4,4607,2.562,1.3919,247.743,6.209,17.058,3120.47,8.546,11.088,0.971,449.136,-115.399,-3085.821,3.04,KR,41.3,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,SMYS 29
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_1.MP4,4614,2.5659,1.3958,207.989,5.936,7.375,2432.774,31.846,35.889,1.653,1263.432,-226.744,-2066.571,3.04,KR,41.3,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,SMYS 37
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_1.MP4,4804,2.6716,1.5015,236.94,1.974,5.545,1346.095,25.149,23.083,11.505,570.48,-42.543,-1218.488,3.04,KR,41.3,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,SMYS 22
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_1.MP4,4814,2.6771,1.5071,298.937,4.467,14.629,3375.132,7.373,3.633,16.954,-403.531,-157.397,-3347.223,3.04,KR,41.3,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,SMYS 38
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_1.MP4,4847,2.6955,1.5254,260.041,4.83,15.072,2797.591,14.335,11.366,2.974,367.983,586.801,-2710.493,3.04,KR,41.3,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,SMYS 16
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_1.MP4,5301,2.9479,1.7779,290.454,2.068,11.197,2158.685,2.32,3.804,22.118,56.756,66.448,-2156.915,3.04,KR,41.3,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,SMYS 19
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_1.MP4,5384,2.9941,1.824,252.032,6.023,20.27,3616.536,5.425,8.864,3.958,-149.646,307.425,-3600.337,3.04,KR,41.3,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,SMYS 35
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_1.MP4,8937,4.97,3.7999,131.107,2.184,6.908,1662.178,17.293,16.276,25.248,-51.748,-491.373,-1587.044,3.04,KR,41.3,,Hexagrammidae,Oxylebius,pictus,Painted_Greenling,83,1,AD,Passing,,OPIC 1
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_3.MP4,2054,24.7659,23.5958,407.086,6.795,14.279,3019.349,26.97,9.462,5.006,1191.87,-674.244,-2690.969,3.04,KR,41.3,,Scorpaenidae,Sebastes,miniatus,Vermilion_Rockfish,198,1,AD,Passing,,SMIN 1
20230613,Point_Lobos,REF,20230613_D3.05_PointLobosREF_9L_1.MP4,2126,1.1823,0.1001,49.522,6.113,5.256,3071.466,32.969,14.268,26.297,-1653.196,246.384,-2576.848,3.05,AW,30.9,na,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,1,AD,Passing,ryoy,
20230613,Point_Lobos,REF,20230613_D3.05_PointLobosREF_9L_1.MP4,2126,1.1823,0.1001,43.97,8.159,24.327,3111.862,30.549,38.323,29.787,-1573.214,163.263,-2679.931,3.05,AW,30.9,na,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,5,AD,Passing,ryoy,
20230613,Point_Lobos,REF,20230613_D3.05_PointLobosREF_9L_1.MP4,2126,1.1823,0.1001,46.215,6.33,2.655,3253.059,30.601,5.621,35.57,-1632.364,278.744,-2800.015,3.05,AW,30.9,na,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,6,AD,Passing,ryoy,
20230613,Point_Lobos,REF,20230613_D3.05_PointLobosREF_9L_1.MP4,2126,1.1823,0.1001,41.269,5.328,14.489,2998.018,28.618,7.691,40.349,-1411.179,265.637,-2631.753,3.05,AW,30.9,na,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,9,AD,Passing,ryoy,
20230613,Point_Lobos,REF,20230613_D3.05_PointLobosREF_9L_1.MP4,2126,1.1823,0.1001,59.079,8.293,6.857,2453.335,27.133,82.361,21.864,-1116.401,73.939,-2183.353,3.05,AW,30.9,na,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,12,AD,Passing,ryoy,
20230613,Point_Lobos,REF,20230613_D3.05_PointLobosREF_9L_1.MP4,2126,1.1823,0.1001,32.92,6.663,3.221,2700.241,24.739,45.755,46.313,-1116.492,174.398,-2452.413,3.05,AW,30.9,na,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,15,AD,Passing,ryoy,
20230613,Point_Lobos,REF,20230613_D3.05_PointLobosREF_9L_1.MP4,2126,1.1823,0.1001,47.287,7.164,1.414,2447.029,25.684,85.885,41.656,-1058.071,72.397,-2205.266,3.05,AW,30.9,na,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,16,AD,Passing,ryoy,
20230613,Point_Lobos,REF,20230613_D3.05_PointLobosREF_9L_1.MP4,2126,1.1823,0.1001,36.615,2.324,6.338,2251.617,25.091,5.464,62.068,-954.125,36.016,-2039.149,3.05,AW,30.9,na,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,17,AD,Passing,ryoy,
20230613,Point_Lobos,REF,20230613_D3.05_PointLobosREF_9L_1.MP4,2126,1.1823,0.1001,74.399,14.456,6.509,3020.348,25.072,80.757,11.658,-1238.94,321.186,-2735.758,3.05,AW,30.9,na,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,19,AD,Passing,ryoy,
20230613,Point_Lobos,REF,20230613_D3.05_PointLobosREF_9L_1.MP4,2126,1.1823,0.1001,104.45,28.236,61.253,3800.739,18.334,81.42,11.951,-1158.733,294.393,-3607.809,3.05,AW,30.9,na,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,20,AD,Passing,ryoy,
20230613,Point_Lobos,REF,20230613_D3.05_PointLobosREF_9L_1.MP4,2126,1.1823,0.1001,47.01,3.938,4.129,2404.542,23.134,5.226,31.195,-943.164,53.897,-2211.19,3.05,AW,30.9,na,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,21,AD,Passing,ryoy,
20230613,Point_Lobos,REF,20230613_D3.05_PointLobosREF_9L_1.MP4,2126,1.1823,0.1001,55.943,5.39,4.096,2752.71,19.752,5.466,14.347,-928.312,60.57,-2590.749,3.05,AW,30.9,na,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,23,AD,Passing,ryoy,
20230613,Point_Lobos,REF,20230613_D3.05_PointLobosREF_9L_1.MP4,2126,1.1823,0.1001,47.474,6.391,6.264,2379.24,24.564,46.748,31.873,-988.083,-44.177,-2163.913,3.05,AW,30.9,na,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,24,AD,Passing,ryoy,
20230613,Point_Lobos,REF,20230613_D3.05_PointLobosREF_9L_1.MP4,2126,1.1823,0.1001,38.988,5.078,3.52,2717.285,20.076,9.736,29.841,-929.966,-71.926,-2552.181,3.05,AW,30.9,na,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,26,AD,Passing,ryoy,
20230613,Point_Lobos,REF,20230613_D3.05_PointLobosREF_9L_1.MP4,2126,1.1823,0.1001,40.307,5.598,7.488,2145.75,21.072,60.381,44.669,-764.004,-107.261,-2002.258,3.05,AW,30.9,na,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,27,AD,Passing,ryoy,
20230613,Point_Lobos,REF,20230613_D3.05_PointLobosREF_9L_1.MP4,2126,1.1823,0.1001,56.707,6.128,4.987,2621.222,18.395,18.244,13.392,-826.567,-31.244,-2487.291,3.05,AW,30.9,na,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,28,AD,Passing,ryoy,
20230613,Point_Lobos,REF,20230613_D3.05_PointLobosREF_9L_1.MP4,2126,1.1823,0.1001,68.447,11.997,47.122,3307.223,17.057,33.302,30.241,-952.665,183.109,-3161.744,3.05,AW,30.9,na,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,30,AD,Passing,ryoy,
20230613,Point_Lobos,REF,20230613_D3.05_PointLobosREF_9L_1.MP4,2126,1.1823,0.1001,56.723,4.378,4.093,2353.952,15.376,12.493,6.047,-623.998,-14.255,-2269.694,3.05,AW,30.9,na,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,31,AD,Passing,ryoy,
20230613,Point_Lobos,REF,20230613_D3.05_PointLobosREF_9L_1.MP4,2126,1.1823,0.1001,58.703,6.215,4.107,3031.398,13.798,15.545,36.293,-721.609,-44.782,-2943.917,3.05,AW,30.9,na,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,33,AD,Passing,ryoy,
20230613,Point_Lobos,REF,20230613_D3.05_PointLobosREF_9L_1.MP4,2126,1.1823,0.1001,40.161,6.52,5.826,2487.458,14.528,24.305,10.568,-615.183,-104.338,-2407.926,3.05,AW,30.9,na,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,34,AD,Passing,ryoy,
20230613,Point_Lobos,REF,20230613_D3.05_PointLobosREF_9L_1.MP4,2126,1.1823,0.1001,45.727,6.183,5.958,2552.703,10.73,40.347,54.794,-449.119,-155.445,-2508.071,3.05,AW,30.9,na,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,36,AD,Passing,ryoy,
20230613,Point_Lobos,REF,20230613_D3.05_PointLobosREF_9L_1.MP4,3668,2.0398,0.9576,254.134,18.729,2.499,3418.342,23.973,70.892,5.977,1231.455,-642.319,-3123.461,3.05,AW,30.9,na,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,28,AD,Passing,,
20230613,Point_Lobos,REF,20230613_D3.05_PointLobosREF_9L_1.MP4,3668,2.0398,0.9576,319.017,12.285,8.218,3832.849,28.399,29.765,22.291,1813.636,183.927,-3371.591,3.05,AW,30.9,na,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,23,AD,Passing,,
20230613,Point_Lobos,REF,20230613_D3.05_PointLobosREF_9L_1.MP4,3668,2.0398,0.9576,296.467,14.282,3.848,3117.51,23.398,67.898,22.226,1229.892,141.644,-2861.149,3.05,AW,30.9,na,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,22,AD,Passing,,
20230613,Point_Lobos,REF,20230613_D3.05_PointLobosREF_9L_1.MP4,3668,2.0398,0.9576,302.264,16.816,5.457,4404.507,24.09,25.613,23.109,1757.713,377.643,-4020.885,3.05,AW,30.9,na,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,21,AD,Passing,,
20230613,Point_Lobos,REF,20230613_D3.05_PointLobosREF_9L_1.MP4,3668,2.0398,0.9576,203.925,10.797,3.643,2738.14,23.576,57.721,10.787,1085.507,-144.983,-2509.595,3.05,AW,30.9,na,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,20,AD,Passing,,
20230613,Point_Lobos,REF,20230613_D3.05_PointLobosREF_9L_1.MP4,3668,2.0398,0.9576,331.912,19.141,2.473,3928.051,26.902,57.747,16.312,1748.161,-320.52,-3502.967,3.05,AW,30.9,na,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,19,AD,Passing,,
20230613,Point_Lobos,REF,20230613_D3.05_PointLobosREF_9L_1.MP4,3668,2.0398,0.9576,360.879,16.028,10.279,2820.478,19.667,84.378,16.374,371.074,873.696,-2655.947,3.05,AW,30.9,na,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,18,AD,Passing,,
20230613,Point_Lobos,REF,20230613_D3.05_PointLobosREF_9L_1.MP4,3668,2.0398,0.9576,198.332,6.389,4.091,2528.794,14.487,28.108,31.509,555.792,302.111,-2448.392,3.05,AW,30.9,na,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,16,AD,Passing,,
20230613,Point_Lobos,REF,20230613_D3.05_PointLobosREF_9L_1.MP4,3668,2.0398,0.9576,145.19,15.356,3.424,2891.585,7.469,61.346,30.504,373.62,41.187,-2867.05,3.05,AW,30.9,na,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,15,AD,Passing,,
20230613,Point_Lobos,REF,20230613_D3.05_PointLobosREF_9L_1.MP4,3668,2.0398,0.9576,153.775,8.416,3.02,2700.922,4.243,39.077,44.911,-83.953,-181.364,-2693.518,3.05,AW,30.9,na,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,11,AD,Passing,,
20230613,Point_Lobos,REF,20230613_D3.05_PointLobosREF_9L_1.MP4,3668,2.0398,0.9576,159.119,3.797,7.565,2091.369,3.944,24.134,40.892,-143.848,-0.927,-2086.416,3.05,AW,30.9,na,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,10,AD,Passing,,
20230613,Point_Lobos,REF,20230613_D3.05_PointLobosREF_9L_1.MP4,3668,2.0398,0.9576,144.065,4.588,13.566,2770.781,17.468,4.74,32.524,-816.01,160.759,-2643.011,3.05,AW,30.9,na,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,9,AD,Passing,,
20230613,Point_Lobos,REF,20230613_D3.05_PointLobosREF_9L_1.MP4,3668,2.0398,0.9576,143.019,3.818,5.517,2261.303,9.223,19.558,41.008,-357.547,-59.37,-2232.067,3.05,AW,30.9,na,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,8,AD,Passing,,
20230613,Point_Lobos,REF,20230613_D3.05_PointLobosREF_9L_1.MP4,3668,2.0398,0.9576,149.285,3.229,3.932,2001.319,15.617,11.547,4.264,-538.662,10.39,-1927.437,3.05,AW,30.9,na,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,5,AD,Passing,,
20230613,Point_Lobos,REF,20230613_D3.05_PointLobosREF_9L_1.MP4,3730,2.0743,0.9921,85.542,1.518,4.403,963.081,15.582,55.043,33.459,-153.861,-207.976,-927.684,3.05,AW,30.9,na,Scorpaenidae,Sebastes,rosaceus,Rosy_Rockfish,180,1,AD,Passing,,
20230613,Point_Lobos,REF,20230613_D3.05_PointLobosREF_9L_1.MP4,5445,3.028,1.9458,230.708,9.943,5.907,2680.803,10.912,48.424,42.165,-58.675,-504.088,-2632.329,3.05,AW,30.9,na,Scorpaenidae,Sebastes,carnatus,Gopher_Rockfish,158,1,AD,Passing,,
20230613,Point_Lobos,REF,20230613_D3.05_PointLobosREF_9L_2.MP4,5861,15.1212,14.039,398.819,12.531,15.732,4158.423,19.074,33.291,56.49,-1235.109,566.722,-3930.117,3.05,AW,30.9,na,Scorpaenidae,Sebastes,serranoides,Olive_Rockfish,170,3,AD,Passing,,
20230613,Point_Lobos,REF,20230613_D3.05_PointLobosREF_9L_2.MP4,5861,15.1212,14.039,292.261,8.554,11.617,4139.665,10.383,10.395,37.982,-738.208,107.896,-4071.884,3.05,AW,30.9,na,Scorpaenidae,Sebastes,serranoides,Olive_Rockfish,170,4,AD,Passing,,
20230613,Point_Lobos,REF,20230613_D3.05_PointLobosREF_9L_2.MP4,5861,15.1212,14.039,307.417,4.628,3.371,1673.218,4.978,40.393,10.336,-135.747,-51.48,-1666.907,3.05,AW,30.9,na,Scorpaenidae,Sebastes,serranoides,Olive_Rockfish,170,5,AD,Passing,,
20230613,Point_Lobos,REF,20230613_D3.05_PointLobosREF_9L_2.MP4,5861,15.1212,14.039,383.396,5.562,7.719,3211.805,13.569,9.466,33.88,544.777,-520.598,-3122.161,3.05,AW,30.9,na,Scorpaenidae,Sebastes,serranoides,Olive_Rockfish,170,6,AD,Passing,,
20230613,Point_Lobos,REF,20230613_D3.05_PointLobosREF_9L_2.MP4,8182,16.412,15.3298,48.645,0.78,3.075,955.906,15.748,0.797,2.895,120.756,-229.631,-920.024,3.05,AW,30.9,na,Scorpaenidae,Sebastes,semicinctus,Halfbanded_Rockfish,163,1,AD,Passing,,
20230613,Point_Lobos,REF,20230613_D3.05_PointLobosREF_9L_3.MP4,6847,27.4647,26.3825,87.035,4.476,5.395,1767.886,16.782,39.548,14.098,-169.535,-481.465,-1692.593,3.05,AW,30.9,na,Gobiidae,Rhinogobiops,nicholsii,Blackeye_Goby,77,1,AD,Passing,,
20230613,Point_Lobos,REF,20230613_D3.05_PointLobosREF_9L_3.MP4,16812,33.0063,31.9241,486.151,12.486,5.762,3701.877,4.66,32.628,49.134,140.737,-265.756,-3689.642,3.05,AW,30.9,na,Scorpaenidae,Sebastes,paucispinis,Bocaccio,143,1,AD,Passing,,
20230613,Point_Lobos,REF,20230613_D3.05_PointLobosREF_9L_3.MP4,16812,33.0063,31.9241,367.146,8.081,10.417,5166.955,7.671,3.685,45.433,37.577,688.704,-5120.713,3.05,AW,30.9,na,Scorpaenidae,Sebastes,paucispinis,Bocaccio,143,2,AD,Passing,,
20230613,Point_Lobos,REF,20230613_D3.05_PointLobosREF_9L_4.MP4,15912,44.3009,43.2187,318.484,22.904,3.014,4102.069,29.578,83.76,3.309,-1889.366,728.201,-3567.491,3.05,AW,30.9,na,Embiotocidae,Phanerodon,furcatus,White_Perch,72,1,AD,Passing,,
20230614,Point_Lobos,REF,20230614_D4.01_PointLobosREF_1L_2.MP4,4888,14.5134,13.1042,126.092,6.213,89.429,1883.779,28.425,69.674,7.103,-529.416,-723.741,-1656.666,4.01,AW,41.9,2R Cuts out at ~17min,Paralichthyidae,Citharichthys,stigmaeus,Speckled_Sanddab,23,1,AD,Passing,,
20230614,Point_Lobos,REF,20230614_D4.01_PointLobosREF_1L_2.MP4,4888,14.5134,13.1042,83.015,4.477,46.564,1469.758,13.121,71.539,13.405,160.279,-292.635,-1431.385,4.01,AW,41.9,2R Cuts out at ~17min,Paralichthyidae,Citharichthys,stigmaeus,Speckled_Sanddab,23,2,AD,Passing,,
20230614,Point_Lobos,REF,20230614_D4.01_PointLobosREF_1L_2.MP4,4888,14.5134,13.1042,100.386,1.748,91.162,1308.224,21.281,29.388,53.356,-5.375,-474.778,-1219.019,4.01,AW,41.9,2R Cuts out at ~17min,Paralichthyidae,Citharichthys,stigmaeus,Speckled_Sanddab,23,4,AD,Passing,,
20230614,Point_Lobos,REF,20230614_D4.03_PointLobosREF_5L_1.MP4,3567,1.9836,0.3409,232.762,3.429,4.606,1741.05,26.772,49.265,11.303,701.692,-350.256,-1554.415,4.03,AW,38.2,na,Scorpaenidae,Sebastes,rosaceus,Rosy_Rockfish,180,1,AD,Passing,SORR,
20230614,Point_Lobos,REF,20230614_D4.03_PointLobosREF_5L_1.MP4,3849,2.1405,0.4977,237.911,3.349,9.766,1918.91,19.434,25.33,20.346,-145.941,621.568,-1809.577,4.03,AW,38.2,na,Scorpaenidae,Sebastes,serranoides,Olive_Rockfish,170,1,AD,Passing,,
20230614,Point_Lobos,REF,20230614_D4.03_PointLobosREF_5L_1.MP4,3849,2.1405,0.4977,394.393,5.447,8.401,2059.462,27.29,64.869,0.916,905.563,267.477,-1830.244,4.03,AW,38.2,na,Scorpaenidae,Sebastes,serranoides,Olive_Rockfish,170,2,AD,Passing,,
20230614,Point_Lobos,REF,20230614_D4.03_PointLobosREF_5L_1.MP4,3999,2.2239,0.5811,413.173,12.751,13.725,3288.142,3.752,33.789,23.692,-116.117,-181.118,-3281.096,4.03,AW,38.2,na,Scorpaenidae,Sebastes,miniatus,Vermilion_Rockfish,198,1,AD,Passing,,
20230614,Point_Lobos,REF,20230614_D4.03_PointLobosREF_5L_1.MP4,4316,2.4002,0.7574,218.284,4.508,16.547,2404.69,32.449,78.646,47.742,-1289.531,42.317,-2029.25,4.03,AW,38.2,na,Embiotocidae,Phanerodon,furcatus,White_Perch,72,1,AD,Passing,,
20230614,Point_Lobos,REF,20230614_D4.03_PointLobosREF_5L_1.MP4,6655,3.7009,2.0582,312.746,1.603,20.937,1565.747,22.682,4.216,23.381,-332.543,-503.937,-1444.654,4.03,AW,38.2,na,Scorpaenidae,Sebastes,carnatus,Gopher_Rockfish,158,1,AD,Passing,,
20230614,Point_Lobos,REF,20230614_D4.03_PointLobosREF_5L_1.MP4,6824,3.7949,2.1521,97.388,1.888,21.165,1349.045,23.104,27.745,19.56,-443.59,288.902,-1240.841,4.03,AW,38.2,na,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,
20230614,Point_Lobos,REF,20230614_D4.03_PointLobosREF_5L_1.MP4,6824,3.7949,2.1521,241.657,8.967,3.701,2752.202,6.845,31.463,14.443,-327.952,7.388,-2732.583,4.03,AW,38.2,na,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,2,AD,Passing,,
20230614,Point_Lobos,REF,20230614_D4.03_PointLobosREF_5L_1.MP4,6824,3.7949,2.1521,377.265,18.916,14.09,3460.985,15.13,51.613,13.012,-898.899,89.621,-3341.013,4.03,AW,38.2,na,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,3,AD,Passing,,
20230614,Point_Lobos,REF,20230614_D4.03_PointLobosREF_5L_1.MP4,6824,3.7949,2.1521,353.312,11.632,6.595,2914.487,22.818,53.258,15.238,-1120.714,146.376,-2686.412,4.03,AW,38.2,na,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,4,AD,Passing,,
